Rank,Brand,Product Category,Points,,
506,DFW Customers,Transport & Tourism,9.7,,
506,Showa Shell,Telecoms & Utilities,9.7,,
506,Proximity Barcelona,Media & Publishing,9.7,,
506,Schweppes,Soft Drinks,9.7,,
506,E.ON,Telecoms & Utilities,9.7,,
506,Alberta Beverage Container Recycling Corp,"Non-profit, public sector & education",9.7,,
506,Tui,Alcoholic Drinks,9.7,,
506,Biruliovo Municipal Animals' Shelter,"Non-profit, public sector & education",9.7,,
506,Nationwide,Financial Services,9.7,,
506,Canadian Breast Cancer Foundation,"Non-profit, public sector & education",9.7,,
522,JBS,Food,9.6,,
522,LATAM,Transport & Tourism,9.6,,
522,Halls Mini,Food,9.6,,
522,Itaú Unibanco,Financial Services,9.6,,
522,Coors Light,Alcoholic Drinks,9.6,,
522,First Direct,Financial Services,9.6,,
522,First4Adoption,"Non-profit, public sector & education",9.6,,
522,The Conservative Party,"Non-profit, public sector & education",9.6,,
522,Costa,Retail,9.6,,
522,Mattessons,Food,9.6,,
522,Eurotunnel Le Shuttle,Transport & Tourism,9.6,,
522,Officeworks,Retail,9.6,,
534,JD.com,Retail,9.5,,
534,SIGMU ZTE preservation of,Pharma & Healthcare,9.5,,
534,FamilyMart,Retail,9.5,,
534,Vedan,Food,9.5,,
534,IFAW / Phoenix,"Non-profit, public sector & education",9.5,,
534,Xin'an Tokio Marine Insurance Co.,Financial Services,9.5,,
534,YAMAHA Taiwan,Automotive,9.5,,
534,President Chain Store,Retail,9.5,,
534,Taiwan Wacoal,Retail,9.5,,
543,Vauxhall,Automotive,9.4,,
543,The END ALS Association,"Non-profit, public sector & education",9.4,,
543,Puck,Food,9.4,,
543,Loto Libanaise,Leisure & Entertainment,9.4,,
543,Boubyan Bank,Financial Services,9.4,,
543,Du,Telecoms & Utilities,9.4,,
543,Dacia Dokker,Automotive,9.4,,
543,Baheya Cancer Hospital,Pharma & Healthcare,9.4,,
543,Kafa,"Non-profit, public sector & education",9.4,,
552,Dabur,Pharma & Healthcare,9.3,,
552,VisitBritain,Transport & Tourism,9.3,,
552,Tang,Soft Drinks,9.3,,
552,Silid Aralan,"Non-profit, public sector & education",9.3,,
552,Shanghai Johnson & Johnson Pharmaceuticals,Toiletries & Cosmetics,9.3,,
557,Estrella Damm,Alcoholic Drinks,9.2,,
557,Islas Canarias,Transport & Tourism,9.2,,
559,Eureka Forbes,Retail,9.0,,
559,Watsons,Retail,9.0,,
561,Lipton,Soft Drinks,8.9,,
562,Pomorola,Food,8.8,,
562,Grupo Modelo,Alcoholic Drinks,8.8,,
562,Cervecería Backus,Alcoholic Drinks,8.8,,
562,Molinos Rio de la Plata S.A,Food,8.8,,
562,United Nations Organisation,"Non-profit, public sector & education",8.8,,
562,Arti S.A.,Retail,8.8,,
568,Universal Pictures,Leisure & Entertainment,8.7,,
568,Blackmores,Pharma & Healthcare,8.7,,
570,Wella,Toiletries & Cosmetics,8.6,,
571,GROUPE BEL,Food,8.5,,
571,SOCIETE GENERALE,Financial Services,8.5,,
571,EQUIDIA,Media & Publishing,8.5,,
571,L'AGENCE NATIONALE DES FREQUENCES,Media & Publishing,8.5,,
571,Sante Publique Franc,"Non-profit, public sector & education",8.5,,
576,Shell,Business & Industrial,8.4,,
576,Monarch Airlines,Transport & Tourism,8.4,,
576,Royal London,Financial Services,8.4,,
576,Capital One,Financial Services,8.4,,
576,Atlas Copco Underground Rock Excavation division,Business & Industrial,8.4,,
576,Green Flag,Automotive,8.4,,
576,Vitality health insurance,Financial Services,8.4,,
576,OxfordSM,Business & Industrial,8.4,,
576,Lotto,"Non-profit, public sector & education",8.4,,
576,Pot Noodle,Food,8.4,,
576,Sport England,"Non-profit, public sector & education",8.4,,
576,Marks & Spencer,Retail,8.4,,
576,Stayfree,Toiletries & Cosmetics,8.4,,
576,Ambuja Cement,Business & Industrial,8.4,,
576,Bajaj Avenger,Automotive,8.4,,
576,Brooke Bond Red Label,Soft Drinks,8.4,,
576,SuperValu,Retail,8.4,,
593,ShanghaiPRIDE,"Non-profit, public sector & education",8.2,,
594,World Vision,"Non-profit, public sector & education",8.1,,
594,Inland Revenue New Zealand,"Non-profit, public sector & education",8.1,,
594,Health Promotion Agency New Zealand,"Non-profit, public sector & education",8.1,,
594,OTE My Wifi,Telecoms & Utilities,8.1,,
594,DODONI Strained Yogurt,Food,8.1,,
594,Joker,Retail,8.1,,
594,Amstel,Alcoholic Drinks,8.1,,
601,MTS,Telecoms & Utilities,8.0,,
601,T2 Mobile,Telecoms & Utilities,8.0,,
601,Megafon,Telecoms & Utilities,8.0,,
604,Bona o.p.s.﻿,"Non-profit, public sector & education",7.9,,
604,Czech Table Tennis Association,Leisure & Entertainment,7.9,,
604,Unilever Hair Brands,Toiletries & Cosmetics,7.9,,
604,Paso de los Toros,Soft Drinks,7.9,,
604,Bagley,Food,7.9,,
604,Tulipán,Business & Industrial,7.9,,
604,Garbarino,Retail,7.9,,
604,Noblex,Technology & Electronics,7.9,,
604,Ferrero Rocher,Food,7.9,,
604,Tecate,Alcoholic Drinks,7.9,,
604,Cemex Pavimentos,Business & Industrial,7.9,,
604,Titan y Frontier NP300,Automotive,7.9,,
604,GNP Seguros,Financial Services,7.9,,
604,Rexona,Toiletries & Cosmetics,7.9,,
604,Umobile,Telecoms & Utilities,7.9,,
604,Kuchnia Spotkań IKEA,Retail,7.9,,
604,Permen,Pharma & Healthcare,7.9,,
604,Wypożyczka,Financial Services,7.9,,
604,Emerytura bez obaw,Financial Services,7.9,,
604,Żabka,Retail,7.9,,
604,Balparmak,Food,7.9,,
604,Bolulu Hasan Usta,Food,7.9,,
604,Riot Games,Leisure & Entertainment,7.9,,
604,Darüşşafaka,"Non-profit, public sector & education",7.9,,
604,Prima,Retail,7.9,,
604,BSH Ev Aletleri - Profilo,Business & Industrial,7.9,,
604,Eti Hoşbeş,Food,7.9,,
604,Türk Telekom Grubu Evde İnternet,Telecoms & Utilities,7.9,,
604,Erikli,Soft Drinks,7.9,,
604,KPN,Telecoms & Utilities,7.9,,
604,Hertog Jan,Alcoholic Drinks,7.9,,
604,PostNL,Telecoms & Utilities,7.9,,
604,AHOLD DELHAIZE,Retail,7.9,,
604,Tante Fanny Frischteig,Food,7.9,,
604,Brau Union Österreich,Alcoholic Drinks,7.9,,
604,Hofer,Telecoms & Utilities,7.9,,
604,WGKK,"Non-profit, public sector & education",7.9,,
604,Kelly,Food,7.9,,
604,CARE Österreich,"Non-profit, public sector & education",7.9,,
643,SO Appenzeller Käse,Food,7.8,,
643,UBS Schweiz,Financial Services,7.8,,
643,Migros-Genossenschafts-Bund,"Non-profit, public sector & education",7.8,,
643,Mazda,Automotive,7.8,,
643,Salt Mobile,Telecoms & Utilities,7.8,,
643,Carulla,Retail,7.8,,
643,Poker,Alcoholic Drinks,7.8,,
643,Media Advisors,Business & Industrial,7.8,,
643,El Corral,Retail,7.8,,
643,Asociación Colombiana de Porcicultores - Fondo Nacional de la Porcicultura,Food,7.8,,
643,Ministry of Communications and Information (MCI),"Non-profit, public sector & education",7.8,,
643,Cruz Roja Chilena,"Non-profit, public sector & education",7.8,,
643,Marco Polo,Food,7.8,,
643,Johnson,Retail,7.8,,
643,Barum Czech Rally Zlín,"Non-profit, public sector & education",7.8,,
643,Ministerstvo pro místní rozvoj České republiky,"Non-profit, public sector & education",7.8,,
643,RWE,Telecoms & Utilities,7.8,,
643,Raiffeisenbank,Financial Services,7.8,,
643,"Saneca Trade CZ, s. r. o. / Indulona",Toiletries & Cosmetics,7.8,,
643,Provident,Financial Services,7.8,,
643,Magyar Telekom,Telecoms & Utilities,7.8,,
643,Szallas.hu,Transport & Tourism,7.8,,
643,Autistic Art,"Non-profit, public sector & education",7.8,,
643,Bátor Tábor Alapítvány,"Non-profit, public sector & education",7.8,,
643,Zwack Unicum,Alcoholic Drinks,7.8,,
643,Bobotik,Pharma & Healthcare,7.8,,
643,WOG,Telecoms & Utilities,7.8,,
643,Unibet,"Non-profit, public sector & education",7.8,,
643,Metro Cash and Carry,Retail,7.8,,
643,Acino Pharma Start,Pharma & Healthcare,7.8,,
643,ALLO,Retail,7.8,,
643,JTI Bulgaria,Business & Industrial,7.8,,
643,Zagorka,Alcoholic Drinks,7.8,,
643,HOMECENTERS PERUANOS,Retail,7.8,,
643,CENCOSUD RETAIL PERÚ,Retail,7.8,,
643,VOLT,Soft Drinks,7.8,,
643,APEAD,"Non-profit, public sector & education",7.8,,
643,Inca Kola,Soft Drinks,7.8,,
643,Banco de Crédito del Perú,Financial Services,7.8,,
643,Purina Cat Chow,Household & Domestic,7.8,,
643,Alaska,Food,7.8,,
643,Federatia Romana de Fotbal,Leisure & Entertainment,7.8,,
643,Natura 2000 NGO Coalition,"Non-profit, public sector & education",7.8,,
643,ACR,Automotive,7.8,,
643,Doncafe,Soft Drinks,7.8,,
643,Carrefour Romania,Retail,7.8,,
643,Super-Pharm,Pharma & Healthcare,7.8,,
643,Yolo,Food,7.8,,
643,Lubinski Group,Automotive,7.8,,
643,Bank Leumi,Financial Services,7.8,,
643,Shufersal,Retail,7.8,,
643,Haaretz,Media & Publishing,7.8,,
643,Eldar Estate,Business & Industrial,7.8,,
643,Telma,Food,7.8,,
643,Pica Plásticos,Business & Industrial,7.8,,
643,CRIOLLITA MAGGI®,Food,7.8,,
643,Tuenti,Telecoms & Utilities,7.8,,
643,Detergente Ciclón,Household & Domestic,7.8,,
643,GameTherapy,"Non-profit, public sector & education",7.8,,
643,Gollo,Household & Domestic,7.8,,
643,Auto Mercado,Retail,7.8,,
643,Territorio de Zaguates,"Non-profit, public sector & education",7.8,,
643,Hrvatski Telekom,Telecoms & Utilities,7.8,,
643,Beats by Dr Dre,Leisure & Entertainment,7.8,,
643,Stylight,Retail,7.8,,
643,Lenovo,Business & Industrial,7.8,,
643,BAE Systems,Business & Industrial,7.8,,
643,Red Roof Inn,Transport & Tourism,7.8,,
643,Sherwin-Williams,Household & Domestic,7.8,,
643,The Miami HEAT,Media & Publishing,7.8,,
643,Hefty,Retail,7.8,,
643,Operation Smile,"Non-profit, public sector & education",7.8,,
643,Paper Boat,Soft Drinks,7.8,,
716,OLX,Retail,7.6,,
717,Fundación Pérez Scremini,"Non-profit, public sector & education",7.5,,
717,Barni,Food,7.5,,
719,Canadian Tire,Automotive,7.4,,
720,Sidral Mundet,Soft Drinks,7.1,,
720,UK Trade and Investment,"Non-profit, public sector & education",7.1,,
720,OMD UK,Business & Industrial,7.1,,
720,Alive and Kicking,"Non-profit, public sector & education",7.1,,
720,Pampers,Toiletries & Cosmetics,7.1,,
720,Arnold Clark Automobiles Ltd.,Automotive,7.1,,
720,Tesco Direct,Retail,7.1,,
720,ITV,Media & Publishing,7.1,,
720,The Wall Street Journal.,Media & Publishing,7.1,,
720,NHS,"Non-profit, public sector & education",7.1,,
720,Atlantic Records,Leisure & Entertainment,7.1,,
720,JUST EAT,Retail,7.1,,
720,Dyno,Business & Industrial,7.1,,
720,The NET SET,Retail,7.1,,
720,AXA Business Insurance,Financial Services,7.1,,
720,California Milk Processor Board,Soft Drinks,7.1,,
736,MINI,Automotive,6.9,,
736,Desperados,Alcoholic Drinks,6.9,,
736,FAADA,"Non-profit, public sector & education",6.9,,
736,Solvia,Business & Industrial,6.9,,
736,Jägermeister,Alcoholic Drinks,6.9,,
736,BBVA,Financial Services,6.9,,
742,Fondos para Becas,"Non-profit, public sector & education",6.8,,
742,Instituto de la Memoria,Pharma & Healthcare,6.8,,
744,Organ Donor Foundation,"Non-profit, public sector & education",6.7,,
744,Rin,Household & Domestic,6.7,,
744,Nabob,Food,6.7,,
744,Vancouver Opera,Leisure & Entertainment,6.7,,
744,Maple Leaf Sports & Entertainment - Toronto Raptors,Leisure & Entertainment,6.7,,
749,Weight Watchers,Food,6.6,,
749,Art Gallery of NSW,"Non-profit, public sector & education",6.6,,
751,Reprieve,"Non-profit, public sector & education",6.5,,
752,Instituto Antonio Houaiss – IAH,Media & Publishing,6.4,,
752,Intimus,Toiletries & Cosmetics,6.4,,
752,Campbell's Soup Australia,Food,6.4,,
752,Telstra,Telecoms & Utilities,6.4,,
752,Destination NSW,Transport & Tourism,6.4,,
752,NSW National Parks & Wildlife Service,"Non-profit, public sector & education",6.4,,
752,Pampas,Food,6.4,,
752,Stoneleigh Wine,Alcoholic Drinks,6.4,,
752,NSW Planning & Environment,"Non-profit, public sector & education",6.4,,
752,Love To Dream (LTD),Retail,6.4,,
752,eBay,Retail,6.4,,
763,Mary's Meals,"Non-profit, public sector & education",6.3,,
763,RSPB,"Non-profit, public sector & education",6.3,,
763,Barclays Africa,Financial Services,6.3,,
763,Dogs Trust,"Non-profit, public sector & education",6.3,,
763,Moon Milk,Soft Drinks,6.3,,
763,Oral-B,Toiletries & Cosmetics,6.3,,
763,Ningbo Fotile Kitchen Ware Co.,Business & Industrial,6.3,,
763,Didi Chuxing,Transport & Tourism,6.3,,
763,Ucar,Transport & Tourism,6.3,,
763,Mengniu Yoghurt,Soft Drinks,6.3,,
763,Cathay Life Insurance,Financial Services,6.3,,
763,Bank of communications,Financial Services,6.3,,
763,C&A,Retail,6.3,,
763,Japan Tourism Bureau,Transport & Tourism,6.3,,
763,Vedan,Soft Drinks,6.3,,
763,Yulon Motor,Automotive,6.3,,
763,LinkedIn,Business & Industrial,6.3,,
763,Fujian Seven Brand Group,Clothing & Accessories,6.3,,
763,Asia-Pacific Telecom,Telecoms & Utilities,6.3,,
763,ASUSTeK Computer,Technology & Electronics,6.3,,
763,Orio,Automotive,6.3,,
763,ICA,Retail,6.3,,
763,Systembolaget,Retail,6.3,,
763,Adobe,Business & Industrial,6.3,,
763,Comviq,Telecoms & Utilities,6.3,,
763,Stockholms Stadsmission,"Non-profit, public sector & education",6.3,,
763,McDonnells,Business & Industrial,6.3,,
763,AIB,Financial Services,6.3,,
763,Dairy Milk,Food,6.3,,
763,The Irish Times,Media & Publishing,6.3,,
763,Daintree,Retail,6.3,,
763,Fáilte Ireland,Transport & Tourism,6.3,,
795,Nana,Toiletries & Cosmetics,6.2,,
795,Chipsy,Food,6.2,,
795,United Nations Women,"Non-profit, public sector & education",6.2,,
795,ONTT,Transport & Tourism,6.2,,
795,The Egyptian Autistic Society,"Non-profit, public sector & education",6.2,,
795,Egyptian Tourism Authority,Transport & Tourism,6.2,,
795,Friends of Cancer Patients,"Non-profit, public sector & education",6.2,,
795,Project We Forgot,"Non-profit, public sector & education",6.2,,
795,Byblos Bank,Financial Services,6.2,,
795,Lane Bryant,Retail,6.2,,
795,Olay,Toiletries & Cosmetics,6.2,,
795,Jell-O,Food,6.2,,
795,Mucinex,Pharma & Healthcare,6.2,,
795,Esurance,Financial Services,6.2,,
795,It’s On Us,"Non-profit, public sector & education",6.2,,
795,Bridges Academy,"Non-profit, public sector & education",6.2,,
795,Southwest Airlines,Transport & Tourism,6.2,,
795,SAP,Technology & Electronics,6.2,,
795,Bay Area Council Too Small to Fail,"Non-profit, public sector & education",6.2,,
795,TYLENOL®,Pharma & Healthcare,6.2,,
795,New Balance,Clothing & Accessories,6.2,,
795,National Football League,Leisure & Entertainment,6.2,,
795,Autism Speaks,"Non-profit, public sector & education",6.2,,
795,Beringer,Alcoholic Drinks,6.2,,
795,GE,Telecoms & Utilities,6.2,,
795,Organic Fuel,Soft Drinks,6.2,,
795,TECGEN,Business & Industrial,6.2,,
795,Mountain Dew,Soft Drinks,6.2,,
795,Norton,Technology & Electronics,6.2,,
795,Idaho Tourism,Transport & Tourism,6.2,,
795,Hellmann’s,Food,6.2,,
795,Cottonelle,Household & Domestic,6.2,,
795,Pampers UnderJams,Toiletries & Cosmetics,6.2,,
795,Seeds of Change,Food,6.2,,
795,Depend,Toiletries & Cosmetics,6.2,,
795,Foot Locker,Retail,6.2,,
831,Beercycling – Simpelthen en pissegod idé,Alcoholic Drinks,6.0,,
831,Go’on,Business & Industrial,6.0,,
831,Tuborg,Alcoholic Drinks,6.0,,
831,Rådet for Sikker Trafik,"Non-profit, public sector & education",6.0,,
831,Louis Nielsen,Clothing & Accessories,6.0,,
831,G4S A/S,Business & Industrial,6.0,,
831,Interflora Danmark,Retail,6.0,,
831,Michelin India,Automotive,6.0,,
831,Amerta Indah Otsuka,Retail,6.0,,
840,Guarana Antarctica Black,Soft Drinks,5.9,,
840,Reclame Aqui,Business & Industrial,5.9,,
840,Almundo.com,Transport & Tourism,5.9,,
840,Banco Galicia,Financial Services,5.9,,
840,Ministerio da Defesa Nacional,"Non-profit, public sector & education",5.9,,
840,Tio Pelon,Food,5.9,,
840,Frito-Lay,Food,5.9,,
840,Netshoes/TiendaRiver.com,Retail,5.9,,
848,Beyond Blue,"Non-profit, public sector & education",5.8,,
848,Brownes Dairy,Food,5.8,,
848,Dr. Oetker,Food,5.8,,
848,Aktion Mensch,"Non-profit, public sector & education",5.8,,
848,EIS GmbH,Technology & Electronics,5.8,,
848,Bilou,Toiletries & Cosmetics,5.8,,
848,BVG,Telecoms & Utilities,5.8,,
855,Listerine,Toiletries & Cosmetics,5.7,,
855,UBER,Transport & Tourism,5.7,,
855,Fondation Nicolas Hulot Pour la Nature et L’Homme,"Non-profit, public sector & education",5.7,,
855,Armee de Terre,"Non-profit, public sector & education",5.7,,
855,DESJOYAUX PISCINES,Telecoms & Utilities,5.7,,
855,Smart,Automotive,5.7,,
855,Lu,Food,5.7,,
855,Perrier,Soft Drinks,5.7,,
855,LA POSTE,Telecoms & Utilities,5.7,,
864,Philips,Household & Domestic,5.6,,
864,"Department of Tourism, Government of Rajasthan",Transport & Tourism,5.6,,
864,YouTube,Media & Publishing,5.6,,
864,Dant kanti,Toiletries & Cosmetics,5.6,,
864,Amazon Kindle,Media & Publishing,5.6,,
864,TE-A-ME,Soft Drinks,5.6,,
864,Odomos,Toiletries & Cosmetics,5.6,,
864,Kala HIT,Household & Domestic,5.6,,
864,Tata Motors CVBU,Automotive,5.6,,
864,Love Doctor,"Non-profit, public sector & education",5.6,,
864,icanhelp.in,Pharma & Healthcare,5.6,,
864,Indian Red Cross Society (Karnataka State Branch),"Non-profit, public sector & education",5.6,,
864,Kurkure,Food,5.6,,
864,Razo,Pharma & Healthcare,5.6,,
864,Axis Bank,Financial Services,5.6,,
864,Durex,Pharma & Healthcare,5.6,,
864,Projext Nanhi Kali,"Non-profit, public sector & education",5.6,,
881,Lowe's Home Improvement,Retail,5.5,,
882,Canesten,Pharma & Healthcare,5.4,,
882,Cancer Society of New Zealand,"Non-profit, public sector & education",5.4,,
882,2degrees Mobile Limited,Telecoms & Utilities,5.4,,
882,Sacred Hill Vineyard,Alcoholic Drinks,5.4,,
882,ASB Bank,Financial Services,5.4,,
882,AMI,Financial Services,5.4,,
882,Chocolate Pavlidis,Food,5.4,,
882,The Famous Grouse,Alcoholic Drinks,5.4,,
882,Q Prepaid,Financial Services,5.4,,
882,ALFA,Alcoholic Drinks,5.4,,
882,Adler Planetarium,Leisure & Entertainment,5.4,,
882,Charles Schwab,Financial Services,5.4,,
894,Dislife.ru,"Non-profit, public sector & education",5.3,,
894,Intouch,Financial Services,5.3,,
894,WorldSkills Kazan 2019,"Non-profit, public sector & education",5.3,,
894,Sibakademstroy (Brusnika. Novosibirsk),Business & Industrial,5.3,,
894,M&M's,Food,5.3,,
894,Foresto®,Household & Domestic,5.3,,
894,Lotte Gum,Food,5.3,,
894,ULOS,Toiletries & Cosmetics,5.3,,
894,Samsung Card,Technology & Electronics,5.3,,
894,ROBOKING,Technology & Electronics,5.3,,
894,Sony Mobile Communications,Leisure & Entertainment,5.3,,
894,Anchor,Food,5.3,,
894,Freeview,Media & Publishing,5.3,,
894,"Èlovìk v tísni, o.p.s﻿","Non-profit, public sector & education",5.3,,
894,Amaro Braulio,Alcoholic Drinks,5.3,,
894,Jose Cuervo,Alcoholic Drinks,5.3,,
894,Plume Labs,Technology & Electronics,5.3,,
894,Gancia One,Alcoholic Drinks,5.3,,
894,Ibupirac,Pharma & Healthcare,5.3,,
894,Dot Baires Shopping,Retail,5.3,,
894,Telefe,Leisure & Entertainment,5.3,,
894,El Cronista,Media & Publishing,5.3,,
894,BC,Soft Drinks,5.3,,
894,TyC Sports,Media & Publishing,5.3,,
894,Cerveza Santa Fe,Alcoholic Drinks,5.3,,
894,Grupo Cepas,Alcoholic Drinks,5.3,,
894,Argentina Debate,"Non-profit, public sector & education",5.3,,
894,Personal,Telecoms & Utilities,5.3,,
894,Schneider,Technology & Electronics,5.3,,
894,Volaris,Transport & Tourism,5.3,,
894,Suavitel,Household & Domestic,5.3,,
894,Wibe,Financial Services,5.3,,
894,Alamo Residencial,Retail,5.3,,
894,Queso Philadelphia,Food,5.3,,
928,Safi Shayla,Toiletries & Cosmetics,5.2,,
928,InnerShine Prune Essence,Toiletries & Cosmetics,5.2,,
928,Serwis internetowy NAVIDOM,Financial Services,5.2,,
928,Berlinki,Food,5.2,,
928,Otwarte Konto Oszczędnościowe,Financial Services,5.2,,
928,Bayer,Business & Industrial,5.2,,
928,Zwolnieni z Teorii,"Non-profit, public sector & education",5.2,,
928,Piątnica,Food,5.2,,
928,Żywiec,Alcoholic Drinks,5.2,,
928,Actimel,Food,5.2,,
928,Akbank,Financial Services,5.2,,
928,Panço,Retail,5.2,,
928,SuperFresh,Food,5.2,,
928,Eti Maksimus,Food,5.2,,
928,Aygaz,Automotive,5.2,,
928,THY,Transport & Tourism,5.2,,
928,Koton,Retail,5.2,,
928,Hopi,Retail,5.2,,
928,Orkid,Toiletries & Cosmetics,5.2,,
928,Uludağ Gazoz,Soft Drinks,5.2,,
928,Ziraat Katılım Bankası,Financial Services,5.2,,
928,Algida,Food,5.2,,
928,Luppo Sandviç Kek,Food,5.2,,
928,Yemeksepeti.com,Telecoms & Utilities,5.2,,
928,Eti Karam Gurme,Food,5.2,,
928,Vestel,Household & Domestic,5.2,,
928,sahibinden.com,Retail,5.2,,
928,Eti Browni,Food,5.2,,
928,Enerjisa,Business & Industrial,5.2,,
928,Fuse Tea,Soft Drinks,5.2,,
928,Hartstiching,"Non-profit, public sector & education",5.2,,
928,HAK,Food,5.2,,
928,TELE2,Telecoms & Utilities,5.2,,
928,Amstel Radler,Alcoholic Drinks,5.2,,
928,Vegavita,Food,5.2,,
928,Nasivin,Pharma & Healthcare,5.2,,
928,Rudolf Ölz Meisterbäcker,Food,5.2,,
928,Philips Sonicare,Household & Domestic,5.2,,
928,Sunweb,Transport & Tourism,5.2,,
928,Medialaan,Media & Publishing,5.2,,
928,L'Oréal Elseve,Toiletries & Cosmetics,5.2,,
928,Die Post,Telecoms & Utilities,5.2,,
928,Frauenzentrale Züric,"Non-profit, public sector & education",5.2,,
928,Valais Wallis Promotion,Transport & Tourism,5.2,,
928,Porvenir,Financial Services,5.2,,
928,Space,Media & Publishing,5.2,,
928,Nutresa,Food,5.2,,
928,Universidad de los Andes,"Non-profit, public sector & education",5.2,,
928,Festival Internacional de Teatro de Manizales,Leisure & Entertainment,5.2,,
928,Indiebo,Leisure & Entertainment,5.2,,
928,RCN,Media & Publishing,5.2,,
928,Allianz,Financial Services,5.2,,
928,Banco de Millas Avianca,Financial Services,5.2,,
928,Postobón,Soft Drinks,5.2,,
928,Davivienda,Financial Services,5.2,,
928,Procolombia,Transport & Tourism,5.2,,
928,UOB Private Bank,Financial Services,5.2,,
928,SingTel,Telecoms & Utilities,5.2,,
928,Corporación ELA Chile,"Non-profit, public sector & education",5.2,,
928,San José,Food,5.2,,
928,Secreto Peruano Sour,Alcoholic Drinks,5.2,,
928,Almagro,Business & Industrial,5.2,,
928,Tritón,Food,5.2,,
928,Ripley,Retail,5.2,,
928,Yapo.cl,Media & Publishing,5.2,,
928,KIA,Automotive,5.2,,
928,Fórmuls Cummins Pro,Business & Industrial,5.2,,
928,Néctar Vivo,Soft Drinks,5.2,,
928,Člověk v tísni,"Non-profit, public sector & education",5.2,,
928,Nokian Tyres,Automotive,5.2,,
928,Potravinářská komora ČR / Evropský systém značení kvality,"Non-profit, public sector & education",5.2,,
928,Home Credit,Financial Services,5.2,,
928,Banco Falabella,Financial Services,5.2,,
928,Emirates,Transport & Tourism,5.2,,
928,Sanofi Pasteur,Pharma & Healthcare,5.2,,
928,Piros Orr Bohocdoktorok Alapitvany,"Non-profit, public sector & education",5.2,,
928,Mióma DTC Kampány,Pharma & Healthcare,5.2,,
928,Országos Mentőszolgálat Alapítvány,"Non-profit, public sector & education",5.2,,
928,Centrum,Pharma & Healthcare,5.2,,
928,Myronivsky Hilboproduct,Business & Industrial,5.2,,
928,Ukrtelekom,Telecoms & Utilities,5.2,,
928,Torchyn,Food,5.2,,
928,Beer Point,Alcoholic Drinks,5.2,,
928,PLUSPLUS,Media & Publishing,5.2,,
928,Art Collection Nikolai Nedelchev,"Non-profit, public sector & education",5.2,,
928,Philips TV,Household & Domestic,5.2,,
928,Telefónica,Telecoms & Utilities,5.2,,
928,MIBANCO,Financial Services,5.2,,
928,Opal,Food,5.2,,
928,Sublime,Food,5.2,,
928,Blanca Flor,Food,5.2,,
928,Cocinero,Food,5.2,,
